Time (s);sFiltered 0;Sampling Rate
2.7000000000e+001;2.2868925877e+000;
2.7250000000e+001;2.0047731318e+000;
2.7500000000e+001;1.3214854666e+000;
2.7750000000e+001;1.6643800070e+000;
2.8000000000e+001;1.7444890403e+000;
2.8250000000e+001;1.4124670205e+000;
2.8500000000e+001;1.2721450135e+000;
2.8750000000e+001;1.6832214511e+000;
2.9000000000e+001;1.8820137209e+000;
2.9250000000e+001;1.6448593373e+000;
2.9500000000e+001;1.4846479049e+000;
2.9750000000e+001;2.7615927259e+000;
3.0000000000e+001;1.3809499487e+000;
3.0250000000e+001;5.4625512074e-001;
3.0500000000e+001;1.0545936370e+000;
3.0750000000e+001;8.3303635156e-001;
3.1000000000e+001;6.2470140408e-001;
3.1250000000e+001;8.6434977141e-001;
3.1500000000e+001;5.6872723866e-001;
3.1750000000e+001;1.7776386739e+000;
3.2000000000e+001;7.3235854248e-001;
3.2250000000e+001;1.3225431715e+000;
3.2500000000e+001;1.3084083186e+000;
3.2750000000e+001;1.2484783771e+000;
3.3000000000e+001;1.1499553390e+000;
3.3250000000e+001;2.1465993405e+000;
3.3500000000e+001;3.0919146606e+000;
3.3750000000e+001;9.9138710276e-001;
3.4000000000e+001;1.8353752367e+000;
3.4250000000e+001;7.6094260526e-001;
3.4500000000e+001;6.9938691904e-001;
3.4750000000e+001;8.8946762556e-001;
3.5000000000e+001;1.5224793604e+000;
3.5250000000e+001;4.4255288859e-001;
3.5500000000e+001;1.1069157945e+000;
3.5750000000e+001;1.1600286083e+000;
3.6000000000e+001;1.1656012570e+000;
3.6250000000e+001;9.6127850349e-001;
3.6500000000e+001;1.5449982875e+000;
3.6750000000e+001;4.4778172450e-001;
3.7000000000e+001;6.6805309572e-001;
3.7250000000e+001;7.8735101164e-001;
3.7500000000e+001;5.4917984318e-001;
3.7750000000e+001;1.1256612929e+000;
3.8000000000e+001;1.7023747831e+000;
3.8250000000e+001;2.2639080877e+000;
3.8500000000e+001;2.9838153672e+000;
3.8750000000e+001;6.9655461616e-001;
3.9000000000e+001;1.8583405162e+000;
3.9250000000e+001;8.1678823929e-001;
3.9500000000e+001;7.6711667104e-001;
3.9750000000e+001;8.9731019397e-001;
4.0000000000e+001;1.8498295273e+000;
4.0250000000e+001;2.5135380288e+000;
4.0500000000e+001;8.4940705231e-001;
4.0750000000e+001;1.8450641734e+000;
4.1000000000e+001;1.2481953567e+000;
4.1250000000e+001;8.1794964515e-001;
4.1500000000e+001;5.8332883940e-001;
4.1750000000e+001;7.6220519408e-001;
4.2000000000e+001;7.6637192386e-001;
4.2250000000e+001;5.8777712006e-001;
4.2500000000e+001;9.8274827119e-001;
4.2750000000e+001;1.1233274437e+000;
4.3000000000e+001;2.2386658134e+000;
4.3250000000e+001;2.2272949961e+000;
4.3500000000e+001;9.8737935194e-001;
4.3750000000e+001;2.0831185773e+000;
4.4000000000e+001;2.0081070099e+000;
4.4250000000e+001;9.9782335096e-001;
4.4500000000e+001;1.6451594515e+000;
4.4750000000e+001;1.7394942755e+000;
4.5000000000e+001;1.3194223773e+000;
4.5250000000e+001;2.0600623624e+000;
4.5500000000e+001;1.3547556721e+000;
4.5750000000e+001;1.6879086480e+000;
4.6000000000e+001;1.3912108072e+000;
4.6250000000e+001;7.4117308785e-001;
4.6500000000e+001;1.2555116980e+000;
4.6750000000e+001;7.5779879882e-001;
4.7000000000e+001;1.2714210386e+000;
4.7250000000e+001;8.4093736840e-001;
4.7500000000e+001;1.3282453550e+000;
4.7750000000e+001;5.8706289537e-001;
4.8000000000e+001;5.2175528897e-001;
4.8250000000e+001;8.6862752717e-001;
4.8500000000e+001;1.3880225414e+000;
4.8750000000e+001;1.5042962602e+000;
4.9000000000e+001;1.0681997908e+000;
4.9250000000e+001;6.2663121784e-001;
4.9500000000e+001;9.3433601473e-001;
4.9750000000e+001;7.6818517681e-001;
5.0000000000e+001;1.0063690677e+000;
5.0250000000e+001;1.3987620516e+000;
5.0500000000e+001;1.5964150774e+000;
5.0750000000e+001;1.5576025907e+000;
5.1000000000e+001;1.7414644892e+000;
5.1250000000e+001;7.6003340869e-001;
5.1500000000e+001;5.9872908826e-001;
5.1750000000e+001;3.0588595011e+000;
5.2000000000e+001;1.2721919180e+000;
5.2250000000e+001;8.5656814708e-001;
5.2500000000e+001;9.4519597233e-001;
5.2750000000e+001;1.3272254744e+000;
5.3000000000e+001;4.2143046247e+000;
5.3250000000e+001;1.8529567092e+000;
5.3500000000e+001;1.7710315647e+000;
5.3750000000e+001;1.3953906161e+000;
5.4000000000e+001;1.1283691772e+000;
5.4250000000e+001;2.0365529653e+000;
5.4500000000e+001;1.4411225914e+000;
5.4750000000e+001;8.8189779314e-001;
5.5000000000e+001;1.3854851606e+000;
5.5250000000e+001;5.7227779114e-001;
5.5500000000e+001;1.3065442993e+000;
5.5750000000e+001;1.8540063018e+000;
5.6000000000e+001;1.7957711572e+000;
5.6250000000e+001;1.9009897297e+000;
5.6500000000e+001;1.4599899621e+000;
5.6750000000e+001;8.1592957291e-001;
5.7000000000e+001;8.9855481392e-001;
5.7250000000e+001;2.7014651235e+000;
5.7500000000e+001;2.3358364826e+000;
5.7750000000e+001;1.2138497033e+000;
5.8000000000e+001;9.7494564479e-001;
5.8250000000e+001;7.9631615313e-001;
5.8500000000e+001;9.5652109573e-001;
5.8750000000e+001;1.2252493187e+000;
5.9000000000e+001;1.4143356674e+000;
5.9250000000e+001;7.0412996137e-001;
5.9500000000e+001;1.1742594574e+000;
5.9750000000e+001;1.1715235694e+000;
6.0000000000e+001;9.6393813252e-001;
6.0250000000e+001;1.3467936341e+000;
6.0500000000e+001;9.2495825479e-001;
6.0750000000e+001;1.0123263474e+000;
6.1000000000e+001;1.4040145174e+000;
6.1250000000e+001;1.0675272144e+000;
