Time (s);sFiltered 0;Sampling Rate
2.2500000000e+001;1.0131264277e+000;
2.2750000000e+001;3.4743655482e-001;
2.3000000000e+001;2.7232069999e-001;
2.3250000000e+001;3.5511591741e-001;
2.3500000000e+001;4.6972804059e-001;
2.3750000000e+001;6.1831851220e-001;
2.4000000000e+001;4.3452858251e-001;
2.4250000000e+001;2.5307431682e-001;
2.4500000000e+001;4.4625060879e-001;
2.4750000000e+001;5.9233313282e-001;
2.5000000000e+001;5.9090408366e-001;
2.5250000000e+001;5.6066813349e-001;
2.5500000000e+001;6.1741690788e-001;
2.5750000000e+001;8.0005741069e-001;
2.6000000000e+001;7.8682521019e-001;
2.6250000000e+001;3.2155753786e-001;
2.6500000000e+001;5.0320289708e-001;
2.6750000000e+001;6.4651671467e-001;
2.7000000000e+001;7.8840459873e-001;
2.7250000000e+001;6.0696007561e-001;
2.7500000000e+001;9.3481406191e-001;
2.7750000000e+001;4.8493213630e-001;
2.8000000000e+001;4.4152587096e-001;
2.8250000000e+001;6.4870630945e-001;
2.8500000000e+001;6.9442424178e-001;
2.8750000000e+001;4.0370846652e-001;
2.9000000000e+001;5.7760794820e-001;
2.9250000000e+001;7.4010876343e-001;
2.9500000000e+001;6.0877412586e-001;
2.9750000000e+001;6.4665056729e-001;
3.0000000000e+001;6.0935612549e-001;
3.0250000000e+001;6.7168617544e-001;
3.0500000000e+001;3.2040632436e-001;
3.0750000000e+001;5.6181315202e-001;
3.1000000000e+001;9.6369026171e-001;
3.1250000000e+001;5.0832064793e-001;
3.1500000000e+001;5.8451118288e-001;
3.1750000000e+001;8.1874027967e-001;
3.2000000000e+001;3.3764848133e-001;
3.2250000000e+001;8.4951537563e-001;
3.2500000000e+001;1.2239567822e+000;
3.2750000000e+001;5.7185874395e-001;
3.3000000000e+001;6.4109064973e-001;
3.3250000000e+001;7.3993114636e-001;
3.3500000000e+001;4.0092555542e-001;
3.3750000000e+001;6.2567824830e-001;
3.4000000000e+001;5.9430541666e-001;
3.4250000000e+001;9.4524598481e-001;
3.4500000000e+001;6.8680496788e-001;
3.4750000000e+001;1.3380080905e+000;
3.5000000000e+001;9.7207648642e-001;
3.5250000000e+001;1.0117159747e+000;
3.5500000000e+001;1.1313650548e+000;
3.5750000000e+001;6.0751163843e-001;
3.6000000000e+001;6.8507522350e-001;
3.6250000000e+001;5.7458589251e-001;
3.6500000000e+001;2.0451883497e+000;
3.6750000000e+001;6.5333375248e-001;
3.7000000000e+001;3.8107780920e-001;
3.7250000000e+001;1.7123690885e+000;
3.7500000000e+001;7.0137522883e-001;
3.7750000000e+001;1.2581131657e+000;
3.8000000000e+001;5.1529351987e-001;
3.8250000000e+001;1.5571512082e+000;
3.8500000000e+001;1.7327870572e+000;
3.8750000000e+001;5.3518844448e-001;
3.9000000000e+001;6.5654679340e-001;
3.9250000000e+001;6.8246173191e-001;
3.9500000000e+001;6.6102362161e-001;
3.9750000000e+001;4.5431517721e-001;
4.0000000000e+001;8.6100335599e-001;
4.0250000000e+001;7.9837965505e-001;
4.0500000000e+001;1.1907065084e+000;
4.0750000000e+001;4.9216090979e-001;
4.1000000000e+001;7.2976197456e-001;
4.1250000000e+001;7.3669849243e-001;
4.1500000000e+001;3.8069780423e-001;
4.1750000000e+001;5.5340134329e-001;
4.2000000000e+001;9.6045600730e-001;
4.2250000000e+001;6.3483918123e-001;
4.2500000000e+001;4.8243681419e-001;
4.2750000000e+001;1.8078379551e+000;
4.3000000000e+001;9.1982934242e-001;
4.3250000000e+001;5.0008614969e-001;
4.3500000000e+001;8.4586438754e-001;
4.3750000000e+001;5.1436798928e-001;
4.4000000000e+001;3.7391293368e-001;
4.4250000000e+001;5.6228594599e-001;
4.4500000000e+001;3.3408550616e-001;
4.4750000000e+001;4.9660736322e-001;
4.5000000000e+001;6.3748851139e-001;
4.5250000000e+001;6.8611134218e-001;
4.5500000000e+001;8.1178415752e-001;
4.5750000000e+001;5.3252401531e-001;
4.6000000000e+001;5.2415611568e-001;
4.6250000000e+001;4.2904187556e-001;
4.6500000000e+001;1.1742799087e+000;
4.6750000000e+001;6.2278101878e-001;
4.7000000000e+001;1.1172466002e+000;
4.7250000000e+001;9.2449820506e-001;
4.7500000000e+001;7.5237268752e-001;
4.7750000000e+001;3.9197715089e-001;
4.8000000000e+001;1.6895327971e+000;
4.8250000000e+001;8.6284005343e-001;
4.8500000000e+001;9.6061637377e-001;
4.8750000000e+001;1.6209478323e+000;
4.9000000000e+001;5.7058923863e-001;
4.9250000000e+001;6.3366371003e-001;
4.9500000000e+001;7.7970258641e-001;
4.9750000000e+001;6.8864870741e-001;
5.0000000000e+001;2.2848587784e-001;
5.0250000000e+001;4.2746012327e-001;
5.0500000000e+001;2.7854732627e-001;
5.0750000000e+001;4.1312209476e-001;
5.1000000000e+001;6.3235647857e-001;
5.1250000000e+001;5.1049786023e-001;
5.1500000000e+001;7.4886534344e-001;
5.1750000000e+001;3.3728759072e-001;
5.2000000000e+001;6.4818010990e-001;
5.2250000000e+001;7.2251118361e-001;
5.2500000000e+001;2.0089642412e+000;
5.2750000000e+001;7.8537831224e-001;
5.3000000000e+001;1.7409882183e+000;
5.3250000000e+001;8.8447814898e-001;
5.3500000000e+001;3.2493480442e-001;
5.3750000000e+001;1.8713123620e+000;
5.4000000000e+001;6.9108725456e-001;
5.4250000000e+001;9.3032850754e-001;
5.4500000000e+001;5.7500021700e-001;
5.4750000000e+001;6.6149935658e-001;
5.5000000000e+001;8.3718903005e-001;
5.5250000000e+001;1.4379766596e+000;
5.5500000000e+001;4.6990993245e-001;
5.5750000000e+001;4.4658849457e-001;
5.6000000000e+001;5.6471944157e-001;
5.6250000000e+001;3.4814305078e-001;
5.6500000000e+001;8.3174907369e-001;
5.6750000000e+001;5.4751741490e-001;
5.7000000000e+001;4.4970827554e-001;
5.7250000000e+001;8.1724332202e-001;
5.7500000000e+001;9.2000755579e-001;
5.7750000000e+001;5.7085869071e-001;
5.8000000000e+001;7.7952841686e-001;
5.8250000000e+001;4.6203419853e-001;
5.8500000000e+001;3.4885202400e+000;
5.8750000000e+001;1.3992661322e+000;
5.9000000000e+001;1.1507044185e+000;
5.9250000000e+001;1.0922102895e+000;
5.9500000000e+001;7.5590480102e-001;
5.9750000000e+001;6.2559213570e-001;
6.0000000000e+001;3.9649415600e-001;
6.0250000000e+001;5.5689672577e-001;
6.0500000000e+001;6.3769822282e-001;
6.0750000000e+001;1.4473129826e+000;
6.1000000000e+001;8.9118493389e-001;
6.1250000000e+001;5.8820173489e-001;
